ID,no_financial_services,other_only,mm_only,mm_plus
3668,0.054481048,0.21146761,0.12909657,0.6049547
1275,0.62268466,0.3263543,0.027653437,0.023307579
7195,0.46024203,0.4890213,0.01892285,0.031813797
5281,0.061462335,0.15343897,0.3213619,0.46373677
864,0.06349623,0.03346487,0.24943367,0.6536052
996,0.5619225,0.3477715,0.032724123,0.057581864
2263,0.4018921,0.33673635,0.118383534,0.14298806
4503,0.0025343655,0.004791625,0.20521666,0.78745735
4519,0.42781818,0.5249434,0.016435158,0.03080328
8308,0.01102625,0.012152319,0.39255878,0.5842626
8853,0.46166748,0.46022555,0.027984329,0.050122634
1497,0.6222028,0.28683072,0.054253295,0.036713134
734,0.6900314,0.25359806,0.032997325,0.023373216
5060,0.6249783,0.2168576,0.10219787,0.055966232
3988,0.6172566,0.33433744,0.02842496,0.019981012
3299,0.03563705,0.038003106,0.54812825,0.37823164
2211,0.5841894,0.34175733,0.028973812,0.045079436
1517,0.039472543,0.0705865,0.5986126,0.29132834
221,0.07504334,0.1555814,0.2742587,0.49511653
7808,0.038109545,0.07538043,0.56116784,0.32534218
843,0.03361901,0.20065834,0.10947633,0.65624636
1259,0.0046014995,0.011259309,0.15685439,0.82728475
1464,0.574028,0.30152264,0.058125477,0.06632386
53,0.0060005635,0.005309547,0.16730854,0.8213814
1566,0.44485185,0.48931667,0.017539976,0.048291493
3679,0.36146477,0.41969022,0.06556386,0.1532812
3388,0.022018306,0.0671242,0.18819359,0.7226639
9182,0.0044838544,0.019853352,0.31716093,0.65850186
6015,0.26968884,0.4973938,0.07386875,0.15904856
8012,0.074569106,0.16598165,0.13643043,0.6230188
3148,0.060911153,0.0671467,0.31586707,0.5560751
3257,0.31089818,0.6319162,0.010595987,0.046589617
8915,0.00677851,0.019089166,0.19349472,0.78063756
3267,0.0015887353,0.0060438067,0.07959346,0.91277397
3307,0.34888196,0.5422135,0.045238007,0.06366654
4002,0.27543068,0.672654,0.015649173,0.03626615
1793,0.41872925,0.41519073,0.07801586,0.08806421
8750,0.28143796,0.66143316,0.014349064,0.042779848
5138,0.20132238,0.531307,0.07341208,0.19395857
6507,0.0031562452,0.014524537,0.15871051,0.8236087
468,0.02605671,0.03375269,0.18525481,0.7549358
8626,0.40017653,0.52738,0.03126166,0.04118185
7778,0.035664324,0.0673552,0.22176512,0.67521536
7763,0.21102023,0.53387517,0.07481844,0.18028615
3811,0.2792366,0.65968513,0.020217853,0.040860374
6490,0.01686829,0.032705475,0.16290842,0.78751785
4806,0.45869908,0.4435426,0.044184327,0.053574037
8342,0.4098996,0.5523706,0.011472447,0.026257336
8049,0.3883498,0.54920334,0.015015049,0.047431823
4880,0.30938804,0.5219649,0.038870234,0.1297768
6853,0.029180828,0.09142756,0.0987201,0.7806715
6172,0.015931085,0.036473446,0.13484608,0.81274945
8552,0.43914062,0.50323385,0.02525053,0.03237504
2117,0.4395479,0.46012294,0.043278027,0.0570511
4588,0.001861408,0.004145933,0.18911055,0.8048821
5939,0.03447989,0.08084877,0.29135996,0.59331137
1489,0.26819712,0.47939324,0.071693674,0.18071602
2968,0.1652621,0.48269328,0.065002404,0.2870422
8206,0.23723647,0.57964426,0.06734273,0.11577656
3285,0.2717107,0.4847275,0.09205451,0.15150729
9092,0.29261625,0.64328873,0.024074798,0.04002025
3843,0.33176854,0.599197,0.024123764,0.044910703
9142,0.41999862,0.51646024,0.015001907,0.04853923
6725,0.21188468,0.53210324,0.09566908,0.16034299
4499,0.27339736,0.44942415,0.08707681,0.19010168
8188,0.09823129,0.17749345,0.22448362,0.49979165
5095,0.29686844,0.64379364,0.016460247,0.04287764
8264,0.28425047,0.49274668,0.076392606,0.1466103
8262,0.27741146,0.39678735,0.10093267,0.22486855
2512,0.5209769,0.43699393,0.014289592,0.027739577
3368,0.372659,0.5910351,0.014843048,0.02146288
2484,0.32160208,0.5974452,0.027355641,0.05359711
8159,0.04446418,0.1529504,0.17567627,0.62690914
5352,0.23474509,0.5248014,0.07106857,0.16938497
1833,0.37103367,0.5527347,0.026072599,0.050159026
2401,0.0047527384,0.014001766,0.18111119,0.8001343
4959,0.4311508,0.53828466,0.010401249,0.020163309
4960,0.4485356,0.50728476,0.023772148,0.020407509
3167,0.065837294,0.16983561,0.15086375,0.61346334
3894,0.32895398,0.589384,0.03286285,0.04879913
7016,0.01076181,0.00868586,0.10220903,0.8783433
4686,0.31573218,0.63176066,0.011298561,0.04120866
5957,0.4169381,0.54996437,0.012264008,0.020833539
8504,0.49656466,0.46751684,0.011121317,0.024797162
7879,0.048544027,0.14580971,0.12533662,0.68030965
8809,0.20107771,0.5276712,0.06949691,0.20175412
8741,0.26609093,0.6648461,0.018448245,0.050614677
9162,0.37717888,0.5706283,0.014734,0.037458844
9450,0.34666464,0.5610357,0.033623625,0.058676023
1568,0.2250535,0.43470064,0.090179004,0.25006688
1510,0.3263357,0.37926814,0.121299826,0.17309636
2442,0.38976055,0.4031063,0.08893701,0.118196115
898,0.61282414,0.3480883,0.017948981,0.021138592
1987,0.2424404,0.46913722,0.093071,0.19535139
8086,0.062415257,0.19013214,0.1839195,0.5635331
2586,0.3745863,0.5740646,0.022215521,0.02913356
8457,0.024774767,0.050541323,0.122387335,0.8022965
477,0.010634403,0.0093167685,0.13420074,0.8458481
4063,0.36460716,0.5765313,0.01980254,0.03905899
5494,0.43889627,0.519737,0.021424036,0.01994267
6466,0.37937817,0.5481861,0.027431663,0.0450041
9372,0.47328842,0.49822107,0.010267063,0.018223442
6837,0.3693596,0.47589296,0.0692624,0.085485004
5531,0.40347943,0.46207115,0.07963358,0.05481587
3888,0.052631844,0.1492707,0.095414005,0.70268345
5538,0.3715578,0.569985,0.021193609,0.03726362
4228,0.32550555,0.5228705,0.045217343,0.10640664
1527,0.00744032,0.026843615,0.108515956,0.8572001
8477,0.28023338,0.47650477,0.07618011,0.16708176
7422,0.3018162,0.6431455,0.017242985,0.037795343
2129,0.0046954625,0.01752655,0.17682213,0.8009559
6903,0.33297688,0.61678946,0.018256515,0.031977154
5119,0.4721042,0.46653393,0.012263553,0.049098324
8305,0.37143204,0.5828058,0.014227918,0.03153426
5888,0.34843782,0.57767427,0.024644965,0.049242947
3389,0.33496907,0.61765116,0.019996433,0.027383333
5680,0.31995776,0.6340643,0.019961169,0.026016772
8932,0.25229225,0.55543286,0.050402388,0.1418725
2420,0.3526953,0.5971954,0.017366014,0.032743283
8237,0.09453323,0.13273898,0.32778287,0.44494492
8130,0.40583688,0.5351538,0.022979096,0.03603023
9185,0.51732427,0.455529,0.011585944,0.015560765
9184,0.44482994,0.52331173,0.012915206,0.018943137
1089,0.41821694,0.51471275,0.018556926,0.048513368
4060,0.002386145,0.007054632,0.11223382,0.87832546
6471,0.054451723,0.07871955,0.2138827,0.65294605
587,0.0045046825,0.010168405,0.15930337,0.8260236
1601,0.024297511,0.024002623,0.26068926,0.6910106
994,0.34177586,0.32635134,0.11855826,0.21331452
3005,0.33958867,0.39267343,0.11371287,0.15402503
2238,0.49519697,0.4246363,0.036339164,0.043827504
6985,0.33417875,0.40779278,0.12992944,0.12809904
5561,0.43810803,0.5039243,0.018633258,0.03933441
1481,0.38144493,0.27542564,0.13123576,0.2118937
2834,0.018409621,0.007171422,0.28182226,0.69259673
4106,0.0013125382,0.0026231094,0.057631098,0.9384333
1890,0.5676299,0.36685678,0.017847542,0.047665816
2489,0.27818206,0.3544836,0.1097458,0.25758848
4702,0.00089926436,0.002698771,0.07859315,0.9178088
573,0.61806786,0.28964916,0.050704546,0.04157841
2610,0.055675708,0.108743586,0.12244971,0.713131
1580,0.44699615,0.33382842,0.12567331,0.093502074
5649,0.52310437,0.40505448,0.030390123,0.041451067
4457,0.43685856,0.48867187,0.03227622,0.042193294
3123,0.45512322,0.49139488,0.017593743,0.035888195
1983,0.53163123,0.41062015,0.025898768,0.03184983
6310,0.48625723,0.45060423,0.029792616,0.033345956
1179,0.4968582,0.4303835,0.019396042,0.05336231
1465,0.5543771,0.37726277,0.02181034,0.04654977
2793,0.5096465,0.42034638,0.02952086,0.040486306
3611,0.39569443,0.5456315,0.018151639,0.040522393
8191,0.43565857,0.5066931,0.023012789,0.034635536
8261,0.5317464,0.40642688,0.015283276,0.046543464
8885,0.38925853,0.43265176,0.07384998,0.104239665
3738,0.26745123,0.41933918,0.07814103,0.2350685
8032,0.50071675,0.461489,0.013224434,0.024569826
7530,0.08148115,0.24154206,0.16140366,0.51557314
6897,0.0021773765,0.0073273825,0.19834998,0.7921453
4757,0.5497835,0.39074564,0.024058886,0.035411958
6314,0.011610843,0.041489106,0.26358312,0.68331695
8543,0.42244378,0.28214628,0.15138462,0.14402528
746,0.03317405,0.028415807,0.27413774,0.6642724
1570,0.40402222,0.31368634,0.15017977,0.13211164
5860,0.03808781,0.041353453,0.29573393,0.62482476
6406,0.4379468,0.512552,0.017679144,0.031822007
5072,0.30841452,0.60371286,0.02434424,0.06352835
7989,0.51132196,0.43540967,0.023035724,0.030232675
4554,0.23761083,0.44805986,0.091374025,0.22295532
8377,0.556652,0.40870345,0.018068297,0.016576279
4723,0.064494304,0.19040185,0.14756918,0.59753466
5949,0.009326209,0.011820075,0.43707556,0.54177815
9403,0.42656657,0.49989173,0.02783354,0.04570816
3057,0.4388012,0.51648295,0.017599957,0.027115911
1486,0.5552899,0.37615252,0.032897517,0.035660066
7248,0.3790224,0.4247034,0.070381634,0.12589255
273,0.03055488,0.031205857,0.2214013,0.71683794
1019,0.59649307,0.3574347,0.018300122,0.027772106
3712,0.025603771,0.05738693,0.26788136,0.6491279
8381,0.4051962,0.5500307,0.018582024,0.026191117
1916,0.45562482,0.32429978,0.092457116,0.12761828
7135,0.41199103,0.49739015,0.03506151,0.055557348
6443,0.49257076,0.45756093,0.017353725,0.03251459
3690,0.4346898,0.36414328,0.09214881,0.10901813
37,0.38787544,0.46361104,0.073279485,0.07523398
6764,0.013893442,0.047241013,0.26546186,0.6734037
4142,0.002284127,0.007686418,0.1823736,0.8076559
4482,0.41996938,0.33338085,0.15593761,0.09071211
4719,0.3335022,0.41774875,0.105490014,0.14325906
3109,0.51194865,0.37455824,0.05353795,0.059955172
4467,0.34977943,0.4381378,0.067816265,0.1442665
6789,0.48027813,0.44852024,0.027839044,0.043362625
5311,0.32792327,0.41076052,0.12045359,0.14086258
2934,0.4374549,0.3247347,0.14381035,0.09400008
836,0.004578384,0.010277251,0.2360124,0.749132
907,0.53215057,0.22609133,0.11206843,0.12968965
307,0.08847235,0.12340059,0.33419594,0.45393112
8546,0.6517087,0.29978156,0.026158746,0.022350961
9075,0.08825032,0.25188577,0.22383295,0.43603092
2707,0.5492371,0.37951326,0.034323324,0.036926284
550,0.6513764,0.26234874,0.044955857,0.04131898
6798,0.4012565,0.4999702,0.03093447,0.067838795
1848,0.5158343,0.27619985,0.08975647,0.11820947
1773,0.6569598,0.29648882,0.028691437,0.017859956
2745,0.46605113,0.29849315,0.090938486,0.14451727
4121,0.5916436,0.34178355,0.028642219,0.037930652
3860,0.41802588,0.3706498,0.08289856,0.12842575
8742,0.32616305,0.32392398,0.117244124,0.23266883
6362,0.011011877,0.011824277,0.15859644,0.81856745
5654,0.6154723,0.35728237,0.01081494,0.016430384
4088,0.53340036,0.3963128,0.035608552,0.03467825
4267,0.013727631,0.009618151,0.2374016,0.73925257
6411,0.007865043,0.00838806,0.20449796,0.77924895
4005,0.5797203,0.36804894,0.018944014,0.033286728
8884,0.61901873,0.34735572,0.010537639,0.023087855
8767,0.006396355,0.014672494,0.18385161,0.7950796
1633,0.055773742,0.09361591,0.1948832,0.65572715
6374,0.57563925,0.38859525,0.014683493,0.021082018
5135,0.39973456,0.40585437,0.07160477,0.122806296
912,0.53952944,0.20519537,0.12655808,0.1287171
7128,0.076629676,0.10616601,0.15208605,0.6651183
4276,0.00936011,0.0075789997,0.22263087,0.76043004
8304,0.5285338,0.42072245,0.02021607,0.030527622
9422,0.23873952,0.057004116,0.19021128,0.5140451
4745,0.5276059,0.42878738,0.022162508,0.02144421
523,0.043880098,0.039883047,0.35956836,0.55666846
209,0.008304363,0.007761189,0.2826507,0.70128375
8590,0.38054383,0.3694594,0.105541095,0.14445566
7198,0.06327904,0.062420495,0.27667865,0.5976218
5371,0.01199392,0.036542896,0.23516485,0.71629834
2438,0.05378952,0.11280871,0.19955793,0.63384384
4387,0.41178128,0.36511293,0.08743009,0.13567571
7171,0.63336116,0.28098518,0.04726316,0.03839051
5334,0.42931935,0.37016556,0.090340234,0.11017493
5663,0.011380971,0.024237292,0.24657361,0.7178081
5911,0.0606366,0.041860737,0.56066346,0.3368392
5908,0.37097186,0.36258054,0.12893435,0.13751325
4222,0.4211842,0.38697693,0.0748779,0.11696091
527,0.48634022,0.2440087,0.13320018,0.13645089
9231,0.33331856,0.35759342,0.10752528,0.20156272
2901,0.48601043,0.2825515,0.13321623,0.098221846
3645,0.43243802,0.33170313,0.100774035,0.13508482
3644,0.59921795,0.358389,0.019776106,0.022616977
3403,0.40428022,0.32642496,0.124810055,0.14448477
280,0.044314526,0.076551,0.26263362,0.61650085
839,0.518088,0.14629541,0.20502728,0.1305893
7710,0.3110531,0.38761747,0.110844254,0.19048515
2688,0.04807757,0.100126326,0.121904075,0.729892
1940,0.4310144,0.34302548,0.10597499,0.11998513
2828,0.069877155,0.09563054,0.36942667,0.46506563
6730,0.5911293,0.3488092,0.026142582,0.033918902
7740,0.60788435,0.3522397,0.014005426,0.025870524
6896,0.0019929418,0.0038935065,0.47272354,0.52138996
2927,0.72443,0.23836456,0.01725821,0.01994717
3025,0.6125493,0.34766123,0.019545892,0.020243553
617,0.038328223,0.034692325,0.3290437,0.59793574
7948,0.69264984,0.28087488,0.010648464,0.01582684
8534,0.6405389,0.31068528,0.01849935,0.030276513
7071,0.65465283,0.29079792,0.022496086,0.032053173
3998,0.5929544,0.3502423,0.026518675,0.030284598
7230,0.6588762,0.29628927,0.018657388,0.026177203
4843,0.6016826,0.34218514,0.035748094,0.020384176
5378,0.6662022,0.27937597,0.02867432,0.025747519
1786,0.7177438,0.23935214,0.026443427,0.016460607
3484,0.48600766,0.17346147,0.1469861,0.19354473
5615,0.6046161,0.3536089,0.015453967,0.026320972
4065,0.6341449,0.3236217,0.021587424,0.020645974
4265,0.64803755,0.28978345,0.027083749,0.03509529
5174,0.003757604,0.009038983,0.3870981,0.60010535
6844,0.5614919,0.24297725,0.10983261,0.085698225
4533,0.730993,0.23392783,0.01841527,0.016663942
2963,0.4117528,0.22125861,0.20609528,0.16089335
7438,0.39205343,0.28541622,0.18481252,0.13771781
295,0.015426984,0.034974724,0.25570613,0.6938922
2592,0.6142986,0.31184056,0.030352531,0.04350829
54,0.051649228,0.011252679,0.30562288,0.6314752
59,0.0033739205,0.0057278913,0.30589122,0.6850069
8312,0.5034942,0.23867892,0.16957861,0.088248245
8576,0.051374394,0.018789608,0.2508168,0.6790193
2353,0.606514,0.33720303,0.02530586,0.030977141
5045,0.6390715,0.3033249,0.025659421,0.031944145
4737,0.0033564346,0.010000115,0.44184703,0.5447964
6589,0.5818397,0.35790724,0.025449473,0.034803625
9123,0.0048295106,0.006556443,0.45538014,0.5332339
409,0.043237366,0.023432888,0.4157242,0.51760554
1734,0.7036906,0.24151446,0.02863934,0.026155626
1265,0.5727739,0.20700687,0.13672997,0.08348931
1290,0.7210489,0.23321846,0.023010964,0.022721712
6210,0.5519602,0.36858344,0.028562488,0.050893903
6093,0.583549,0.16488616,0.13412917,0.11743566
4932,0.008628178,0.013929311,0.4659216,0.51152086
2791,0.55114925,0.39429095,0.027690988,0.026868792
4749,0.39730534,0.38961935,0.09279155,0.120283775
1638,0.5896753,0.3616231,0.017368121,0.03133344
7724,0.3064964,0.5619323,0.055782028,0.07578929
4124,0.30434367,0.6462356,0.015430577,0.033990245
4479,0.3021753,0.651916,0.014798281,0.031110456
7845,0.40326983,0.542161,0.018491248,0.036077943
3810,0.31330624,0.63958687,0.014717597,0.032389347
7290,0.003830556,0.0067228484,0.19413505,0.7953115
4108,0.38515213,0.556431,0.026931144,0.031485744
6331,0.34461305,0.6133961,0.015863309,0.02612755
7699,0.018644348,0.04319628,0.2096245,0.7285349
5541,0.28593788,0.65941614,0.016639523,0.0380065
3678,0.27602488,0.6505812,0.030067395,0.043326516
6885,0.28438708,0.55394536,0.063011214,0.09865633
2245,0.3509043,0.5402467,0.034594763,0.0742542
5651,0.5429691,0.40421197,0.01443763,0.038381312
6463,0.17436154,0.6129357,0.06644242,0.14626032
1508,0.28159475,0.47250062,0.07337321,0.17253141
8385,0.5158063,0.445773,0.012768975,0.025651734
